-137.79,-624.433,5
-243.919,-590.195,5
-29.6234,633.874,5
136.901,574.245,5
-70.743,565.809,5

25.9676,-42.728,5
53.5294,-18.4521,5
151.233,11.0348,5
288.143,48.5737,5
376.296,44.0243,5
-149.633,-6.04752,5
-226.432,42.4424,5
-260.086,-30.1138,5
-365.229,-35.9302,5
17.6271,-246.79,5
62.8308,-233.443,5
158.316,-172.388,5
295.635,-249.809,5
373.43,-157.644,5
454.586,-220.918,5
-149.32,-191.784,5
-211.957,-248.549,5
-343.848,-175.972,5
-321.851,-155.028,5
-440.587,-229.201,5
-519.456,-246.059,5
43.6446,224.396,5
144.535,222.729,5
244.975,221.847,5
349.969,201.767,5
449.468,207.275,5
494.728,150.279,5
-56.1868,175.908,5
-150.024,198.45,5
-319.102,246.207,5
-287.403,248.387,5
-439.858,230.189,5
-514.972,247.706,5
48.3898,-387.413,5
50.7226,-408.47,5
243.918,-376.1,5
275.345,-356.501,5
391.443,-350.738,5
501.049,-350.011,5
-108.372,-350.706,5
-244.241,-376.703,5
-343.383,-375.141,5
-338.304,-367.863,5
-448.579,-388.165,5
-520.992,-354.62,5
35.5686,364.859,5
104.747,350.226,5
209.339,350.88,5
348.986,389.98,5
448.968,389.893,5
462.345,432.896,5
-147.867,414.449,5
-211.404,448.682,5
-301.944,449.962,5
-259.922,370.105,5
-425.754,357.143,5
-463.106,366.254,5
-16.0894,-147.341,5
225.17,-56.7974,5
405.499,-149.697,5
459.453,-129.257,5
-247.973,-114.092,5
-445.319,-121.122,5
-513.578,-148.121,5
38.7672,131.577,5
207.66,50.5902,5
436.751,66.098,5
538.139,67.6673,5
-189.974,148.985,5
-356.966,74.542,5
-504.794,50.2303,5
-47.6163,315.254,5
209.882,250.986,5
350.054,302.326,5
-160.635,269.172,5
-429.338,259.512,5
49.7517,-304.977,5
242.802,-325.846,5
442.045,-327.059,5
-247.771,-285.237,5
-350.26,-305.096,5
149.881,-503.448,5
160.839,-531.087,5
379.103,-545.424,5
482.536,-546.851,5
-115.766,-452.551,5
-162.38,-532.935,5
-438.777,-468.435,5
-488.992,-451.227,5
139.449,469.28,5
221.923,455.063,5
431.684,461.32,5
450.039,501.971,5
-134.282,536.397,5
-202.304,450.053,5
-448.783,489.034,5
-525.126,456.772,5
79.3449,-554.466,5
150.084,-602.896,5
-141.988,-627.147,5
-248.799,-589.105,5
-32.9148,637.638,5
141.001,571.383,5
-67.4922,562.01,5

28.5644,-47.0008,5
48.8823,-20.2973,5
146.356,12.1383,5
286.957,53.4311,5
373.926,48.4267,5
-154.596,-6.65227,5
-229.075,46.6866,5
-256.094,-33.1251,5
-361.752,-39.5232,5
19.3898,-251.469,5
59.1139,-236.788,5
154.148,-169.626,5
295.198,-254.79,5
370.773,-153.409,5
450.045,-223.01,5
-154.252,-190.962,5
-213.152,-253.404,5
-348.233,-173.569,5
-324.037,-150.53,5
-444.645,-232.122,5
-521.401,-250.665,5
48.0091,226.835,5
148.989,225.002,5
249.472,224.032,5
354.966,201.944,5
454.415,208.002,5
494.201,145.307,5
-51.8055,173.499,5
-145.026,198.295,5
-321.013,250.828,5
-286.143,253.226,5
-443.843,233.208,5
-516.469,252.476,5
53.2288,-386.155,5
45.7949,-409.317,5
248.31,-373.71,5
272.879,-352.152,5
390.588,-345.811,5
501.154,-345.012,5
-109.209,-345.776,5
-248.665,-374.374,5
-347.721,-372.655,5
-342.135,-364.65,5
-453.437,-386.982,5
-523.091,-350.082,5
39.1254,361.345,5
105.222,345.248,5
210.273,345.968,5
353.884,388.978,5
453.865,388.882,5
458.58,436.185,5
-152.653,415.894,5
-212.545,453.55,5
-302.138,454.958,5
-255.914,367.115,5
-428.33,352.857,5
-459.416,362.879,5
-17.6984,-152.075,5
227.687,-52.4771,5
406.049,-154.666,5
455.399,-132.183,5
-252.77,-115.501,5
-449.851,-123.234,5
-514.936,-152.933,5
42.6439,134.735,5
208.426,45.6492,5
440.426,62.7078,5
541.953,64.434,5
-188.972,153.883,5
-352.663,71.9962,5
-505.273,45.2533,5
-52.378,316.779,5
210.871,246.085,5
345.06,302.559,5
-156.698,266.089,5
-432.272,255.463,5
54.7269,-305.474,5
247.082,-328.43,5
446.25,-329.765,5
-252.548,-283.76,5
-345.286,-305.606,5
154.869,-503.793,5
156.923,-534.196,5
377.013,-549.966,5
480.79,-551.536,5
-117.342,-447.806,5
-158.618,-536.229,5
-442.655,-465.279,5
-487.892,-446.349,5
143.394,466.208,5
224.116,450.569,5
434.852,457.452,5
445.043,502.168,5
